iterator_id,genres,keywords,original_title,popularity,vote_average,vote_count
2454,Drama,individual,"Dead Poets Society",55.4586,8.1,2705
2454,empty,philosophy,"Dead Poets Society",55.4586,8.1,2705
2454,empty,poetry,"Dead Poets Society",55.4586,8.1,2705
2454,empty,shakespeare,"Dead Poets Society",55.4586,8.1,2705
2454,empty,professor,"Dead Poets Society",55.4586,8.1,2705
2454,empty,literature,"Dead Poets Society",55.4586,8.1,2705
2454,empty,friendship,"Dead Poets Society",55.4586,8.1,2705
2454,empty,"filmes focados em um professor","Dead Poets Society",55.4586,8.1,2705
2455,Comedy,"gas station","Dumb and Dumber",35.7771,6.5,1859
2455,empty,motel,"Dumb and Dumber",35.7771,6.5,1859
2455,empty,utah,"Dumb and Dumber",35.7771,6.5,1859
2455,empty,stupidity,"Dumb and Dumber",35.7771,6.5,1859
2455,empty,pill,"Dumb and Dumber",35.7771,6.5,1859
2455,empty,prank,"Dumb and Dumber",35.7771,6.5,1859
2455,empty,"cigar smoking","Dumb and Dumber",35.7771,6.5,1859
2455,empty,violence,"Dumb and Dumber",35.7771,6.5,1859
2455,empty,criminal,"Dumb and Dumber",35.7771,6.5,1859
2455,empty,"fired from the job","Dumb and Dumber",35.7771,6.5,1859
2455,empty,clumsiness,"Dumb and Dumber",35.7771,6.5,1859
2455,empty,"stepmother stepdaughter relationship","Dumb and Dumber",35.7771,6.5,1859
2455,empty,"sitting on a toilet","Dumb and Dumber",35.7771,6.5,1859
2455,empty,"aspen colorado","Dumb and Dumber",35.7771,6.5,1859
2455,empty,parakeet,"Dumb and Dumber",35.7771,6.5,1859
2455,empty,defecation,"Dumb and Dumber",35.7771,6.5,1859
2455,empty,scooter,"Dumb and Dumber",35.7771,6.5,1859
2455,empty,"hotel suite","Dumb and Dumber",35.7771,6.5,1859
2455,empty,"endangered species","Dumb and Dumber",35.7771,6.5,1859
2455,empty,foolish,"Dumb and Dumber",35.7771,6.5,1859
2455,empty,laxative,"Dumb and Dumber",35.7771,6.5,1859
2456,Comedy,"new york","When Harry Met Sally...",18.4304,7.3,950
2456,Romance,"wife husband relationship","When Harry Met Sally...",18.4304,7.3,950
2456,Drama,restaurant,"When Harry Met Sally...",18.4304,7.3,950
2456,empty,"platonic love","When Harry Met Sally...",18.4304,7.3,950
2456,empty,orgasm,"When Harry Met Sally...",18.4304,7.3,950
2456,empty,friendship,"When Harry Met Sally...",18.4304,7.3,950
2456,empty,"male female relationship","When Harry Met Sally...",18.4304,7.3,950
2457,Drama,boston,"The Verdict",7.98063,7.4,131
2457,empty,court,"The Verdict",7.98063,7.4,131
2457,empty,malpractice,"The Verdict",7.98063,7.4,131
2457,empty,alcoholic,"The Verdict",7.98063,7.4,131
2457,empty,courtroom,"The Verdict",7.98063,7.4,131
2457,empty,"defense attorney","The Verdict",7.98063,7.4,131
2458,Comedy,"female nudity","Road Trip",14.7599,5.9,542
2458,Adventure,sex,"Road Trip",14.7599,5.9,542
2458,empty,sexism,"Road Trip",14.7599,5.9,542
2458,empty,"sperm bank","Road Trip",14.7599,5.9,542
2458,empty,erection,"Road Trip",14.7599,5.9,542
2458,empty,blonde,"Road Trip",14.7599,5.9,542
2458,empty,"road trip","Road Trip",14.7599,5.9,542
2458,empty,sorority,"Road Trip",14.7599,5.9,542
2458,empty,"politically incorrect","Road Trip",14.7599,5.9,542
2458,empty,"pot smoking","Road Trip",14.7599,5.9,542
2458,empty,"teen movie","Road Trip",14.7599,5.9,542
2458,empty,"teen sex comedy","Road Trip",14.7599,5.9,542
2458,empty,"cross country","Road Trip",14.7599,5.9,542
2458,empty,political,"Road Trip",14.7599,5.9,542
2458,empty,stoner,"Road Trip",14.7599,5.9,542
2458,empty,"sperm donor","Road Trip",14.7599,5.9,542
2458,empty,"school bus","Road Trip",14.7599,5.9,542
2458,empty,"losing money","Road Trip",14.7599,5.9,542
2458,empty,"male virgin","Road Trip",14.7599,5.9,542
2458,empty,horniness,"Road Trip",14.7599,5.9,542
2458,empty,"dorm room","Road Trip",14.7599,5.9,542
2458,empty,"sex tape","Road Trip",14.7599,5.9,542
2458,empty,"young adult","Road Trip",14.7599,5.9,542
2459,Comedy,"american football","Varsity Blues",9.23,6,122
2459,Drama,"small town","Varsity Blues",9.23,6,122
2459,Romance,texas,"Varsity Blues",9.23,6,122
2459,empty,cheerleader,"Varsity Blues",9.23,6,122
2459,empty,sport,"Varsity Blues",9.23,6,122
2459,empty,party,"Varsity Blues",9.23,6,122
2459,empty,"high school sports","Varsity Blues",9.23,6,122
2459,empty,"police car","Varsity Blues",9.23,6,122
2459,empty,"american football star","Varsity Blues",9.23,6,122
2459,empty,"the big game","Varsity Blues",9.23,6,122
2460,Drama,"film producer","The Artist",29.9433,7.3,1049
2460,Comedy,"film history","The Artist",29.9433,7.3,1049
2460,Romance,"movie studio","The Artist",29.9433,7.3,1049
2460,empty,hollywood,"The Artist",29.9433,7.3,1049
2460,empty,dog,"The Artist",29.9433,7.3,1049
2460,empty,mustache,"The Artist",29.9433,7.3,1049
2460,empty,hollywoodland,"The Artist",29.9433,7.3,1049
2460,empty,"silent film","The Artist",29.9433,7.3,1049
2460,empty,marquee,"The Artist",29.9433,7.3,1049
2460,empty,terrier,"The Artist",29.9433,7.3,1049
2460,empty,"movie star","The Artist",29.9433,7.3,1049
2460,empty,flapper,"The Artist",29.9433,7.3,1049
2460,empty,"silent film star","The Artist",29.9433,7.3,1049
2462,Comedy,"new england","Moonrise Kingdom",41.0839,7.6,1662
2462,Drama,"first love","Moonrise Kingdom",41.0839,7.6,1662
2462,Romance,"eye patch","Moonrise Kingdom",41.0839,7.6,1662
2462,empty,"search party","Moonrise Kingdom",41.0839,7.6,1662
2462,empty,devastation,"Moonrise Kingdom",41.0839,7.6,1662
2462,empty,"pen pal","Moonrise Kingdom",41.0839,7.6,1662
2462,empty,handkerchief,"Moonrise Kingdom",41.0839,7.6,1662
2462,empty,"child smoking","Moonrise Kingdom",41.0839,7.6,1662
2462,empty,"small town sheriff","Moonrise Kingdom",41.0839,7.6,1662
2462,empty,"the color red","Moonrise Kingdom",41.0839,7.6,1662
2462,empty,"the color blue","Moonrise Kingdom",41.0839,7.6,1662
2462,empty,"boy scouts","Moonrise Kingdom",41.0839,7.6,1662
2462,empty,"sand dancing","Moonrise Kingdom",41.0839,7.6,1662
2462,empty,"meet cute","Moonrise Kingdom",41.0839,7.6,1662
2462,empty,"boy scouts leader","Moonrise Kingdom",41.0839,7.6,1662
2462,empty,"pipe smoking","Moonrise Kingdom",41.0839,7.6,1662
2462,empty,duringcreditsstinger,"Moonrise Kingdom",41.0839,7.6,1662
2463,Horror,"mass murder","The Texas Chainsaw Massacre: The Beginning",21.3806,5.9,402
2463,empty,"planned murder","The Texas Chainsaw Massacre: The Beginning",21.3806,5.9,402
2463,empty,"chain saw","The Texas Chainsaw Massacre: The Beginning",21.3806,5.9,402
2463,empty,sadism,"The Texas Chainsaw Massacre: The Beginning",21.3806,5.9,402
2463,empty,knife,"The Texas Chainsaw Massacre: The Beginning",21.3806,5.9,402
2463,empty,psychopath,"The Texas Chainsaw Massacre: The Beginning",21.3806,5.9,402
2463,empty,prequel,"The Texas Chainsaw Massacre: The Beginning",21.3806,5.9,402
2463,empty,murder,"The Texas Chainsaw Massacre: The Beginning",21.3806,5.9,402
2463,empty,gore,"The Texas Chainsaw Massacre: The Beginning",21.3806,5.9,402
2463,empty,"serial killer","The Texas Chainsaw Massacre: The Beginning",21.3806,5.9,402
2463,empty,blood,"The Texas Chainsaw Massacre: The Beginning",21.3806,5.9,402
2463,empty,leatherface,"The Texas Chainsaw Massacre: The Beginning",21.3806,5.9,402
2463,empty,slaughterhouse,"The Texas Chainsaw Massacre: The Beginning",21.3806,5.9,402
2463,empty,slasher,"The Texas Chainsaw Massacre: The Beginning",21.3806,5.9,402
2463,empty,chainsaw,"The Texas Chainsaw Massacre: The Beginning",21.3806,5.9,402
2463,empty,torture,"The Texas Chainsaw Massacre: The Beginning",21.3806,5.9,402
2463,empty,cruelty,"The Texas Chainsaw Massacre: The Beginning",21.3806,5.9,402
2463,empty,"series of murders","The Texas Chainsaw Massacre: The Beginning",21.3806,5.9,402
2463,empty,violence,"The Texas Chainsaw Massacre: The Beginning",21.3806,5.9,402
2463,empty,cannibal,"The Texas Chainsaw Massacre: The Beginning",21.3806,5.9,402
2463,empty,"severed foot","The Texas Chainsaw Massacre: The Beginning",21.3806,5.9,402
2463,empty,"severed hand","The Texas Chainsaw Massacre: The Beginning",21.3806,5.9,402
2464,Drama,egypt,"The Young Messiah",1.88456,6.4,30
2464,empty,"jesus christ","The Young Messiah",1.88456,6.4,30
2464,empty,gospel,"The Young Messiah",1.88456,6.4,30
2464,empty,christian,"The Young Messiah",1.88456,6.4,30
2464,empty,journey,"The Young Messiah",1.88456,6.4,30
2464,empty,biblical,"The Young Messiah",1.88456,6.4,30
2466,Fantasy,spain,"El laberinto del fauno",90.8094,7.6,3041
2466,Drama,resistance,"El laberinto del fauno",90.8094,7.6,3041
2466,War,servant,"El laberinto del fauno",90.8094,7.6,3041
2466,empty,"anti hero","El laberinto del fauno",90.8094,7.6,3041
2466,empty,fairy,"El laberinto del fauno",90.8094,7.6,3041
2466,empty,"fairy tale","El laberinto del fauno",90.8094,7.6,3041
2466,empty,"franco regime","El laberinto del fauno",90.8094,7.6,3041
2466,empty,army,"El laberinto del fauno",90.8094,7.6,3041
2466,empty,princess,"El laberinto del fauno",90.8094,7.6,3041
2466,empty,love,"El laberinto del fauno",90.8094,7.6,3041
2466,empty,woods,"El laberinto del fauno",90.8094,7.6,3041
2466,empty,king,"El laberinto del fauno",90.8094,7.6,3041
2466,empty,hiding,"El laberinto del fauno",90.8094,7.6,3041
2466,empty,labyrinth,"El laberinto del fauno",90.8094,7.6,3041
2466,empty,mythological,"El laberinto del fauno",90.8094,7.6,3041
2468,Crime,"single parent","Baby Boy",7.85499,7.4,55
2468,Drama,intolerance,"Baby Boy",7.85499,7.4,55
2468,Romance,condom,"Baby Boy",7.85499,7.4,55
2468,empty,bootlegger,"Baby Boy",7.85499,7.4,55
2468,empty,fistfight,"Baby Boy",7.85499,7.4,55
2468,empty,"step father","Baby Boy",7.85499,7.4,55
2468,empty,womanizer,"Baby Boy",7.85499,7.4,55
2468,empty,thief,"Baby Boy",7.85499,7.4,55
2468,empty,"domestic violence","Baby Boy",7.85499,7.4,55
2468,empty,gunfight,"Baby Boy",7.85499,7.4,55
2468,empty,"los angeles","Baby Boy",7.85499,7.4,55
2468,empty,"physical abuse","Baby Boy",7.85499,7.4,55
2468,empty,ex-con,"Baby Boy",7.85499,7.4,55
2468,empty,selfishness,"Baby Boy",7.85499,7.4,55
2468,empty,"passive aggression","Baby Boy",7.85499,7.4,55
2468,empty,fatherhood,"Baby Boy",7.85499,7.4,55
2468,empty,"convicted felon","Baby Boy",7.85499,7.4,55
2468,empty,"south central l.a.","Baby Boy",7.85499,7.4,55
2469,Thriller,jealousy,"The Roommate",11.8073,5.3,224
2469,Drama,roommate,"The Roommate",11.8073,5.3,224
2469,Horror,obsession,"The Roommate",11.8073,5.3,224
2469,empty,campus,"The Roommate",11.8073,5.3,224
2469,empty,love,"The Roommate",11.8073,5.3,224
2469,empty,murder,"The Roommate",11.8073,5.3,224
2469,empty,freshman,"The Roommate",11.8073,5.3,224
2469,empty,student,"The Roommate",11.8073,5.3,224
2469,empty,"los angeles","The Roommate",11.8073,5.3,224
2469,empty,medication,"The Roommate",11.8073,5.3,224
2469,empty,violence,"The Roommate",11.8073,5.3,224
2469,empty,boyfriend,"The Roommate",11.8073,5.3,224
2469,empty,design,"The Roommate",11.8073,5.3,224
2469,empty,resentment,"The Roommate",11.8073,5.3,224
2470,Mystery,"parents kids relationship","Joe Dirt",15.9763,5.5,242
2470,Adventure,"loss of parents","Joe Dirt",15.9763,5.5,242
2470,Comedy,"looking for  birth parents","Joe Dirt",15.9763,5.5,242
2470,Romance,meteorite,"Joe Dirt",15.9763,5.5,242
2470,Drama,janitor,"Joe Dirt",15.9763,5.5,242
2470,empty, ,"Joe Dirt",15.9763,5.5,242
2470,empty,"woman director","Joe Dirt",15.9763,5.5,242
2471,Thriller,"loss of parents","Double Impact",10.4846,5.3,215
2471,Action,karate,"Double Impact",10.4846,5.3,215
2471,Crime,fighter,"Double Impact",10.4846,5.3,215
2471,Drama,revenge,"Double Impact",10.4846,5.3,215
2471,empty,"hong kong","Double Impact",10.4846,5.3,215
2471,empty,twins,"Double Impact",10.4846,5.3,215
2471,empty,hoodlum,"Double Impact",10.4846,5.3,215
2472,Crime,village,"Hot Fuzz",38.6232,7.4,2199
2472,Action,arrest,"Hot Fuzz",38.6232,7.4,2199
2472,Comedy,police,"Hot Fuzz",38.6232,7.4,2199
2472,empty,partner,"Hot Fuzz",38.6232,7.4,2199
2472,empty,murder,"Hot Fuzz",38.6232,7.4,2199
2472,empty,conspiracy,"Hot Fuzz",38.6232,7.4,2199
2472,empty,gunfight,"Hot Fuzz",38.6232,7.4,2199
2472,empty,"police force","Hot Fuzz",38.6232,7.4,2199
2472,empty,"cowboy costume","Hot Fuzz",38.6232,7.4,2199
2472,empty,accident,"Hot Fuzz",38.6232,7.4,2199
2476,Comedy,soulmates,"Boys and Girls",9.1198,5.4,103
2476,Drama,"new love","Boys and Girls",9.1198,5.4,103
2476,Romance,"platonic love","Boys and Girls",9.1198,5.4,103
2476,empty,lovers,"Boys and Girls",9.1198,5.4,103
2476,empty,girlfriend,"Boys and Girls",9.1198,5.4,103
2476,empty,"model student","Boys and Girls",9.1198,5.4,103
2476,empty,friendship,"Boys and Girls",9.1198,5.4,103
2476,empty,"motherly love","Boys and Girls",9.1198,5.4,103
2476,empty,"student movie","Boys and Girls",9.1198,5.4,103
2476,empty,student,"Boys and Girls",9.1198,5.4,103
2476,empty,university,"Boys and Girls",9.1198,5.4,103
2476,empty,relationship,"Boys and Girls",9.1198,5.4,103
2477,Drama,poison,"White Oleander",9.42387,7.2,108
2477,empty,prison,"White Oleander",9.42387,7.2,108
2477,empty,"loss of family","White Oleander",9.42387,7.2,108
2477,empty,"loss of father","White Oleander",9.42387,7.2,108
2477,empty,"foster parents","White Oleander",9.42387,7.2,108
2477,empty,"women's prison","White Oleander",9.42387,7.2,108
2477,empty,"family relationships","White Oleander",9.42387,7.2,108
2477,empty,"bad mother","White Oleander",9.42387,7.2,108
2477,empty,"children's services","White Oleander",9.42387,7.2,108
2478,Comedy,bloodthirstiness,"Jennifer's Body",32.2574,5.3,837
2478,Horror,"high school","Jennifer's Body",32.2574,5.3,837
2478,empty,"sexual murder","Jennifer's Body",32.2574,5.3,837
2478,empty,horror,"Jennifer's Body",32.2574,5.3,837
2478,empty,gore,"Jennifer's Body",32.2574,5.3,837
2478,empty,"slumber party","Jennifer's Body",32.2574,5.3,837
2478,empty,demon,"Jennifer's Body",32.2574,5.3,837
2478,empty,succubus,"Jennifer's Body",32.2574,5.3,837
2478,empty,"candlelight vigil","Jennifer's Body",32.2574,5.3,837
2478,empty,duringcreditsstinger,"Jennifer's Body",32.2574,5.3,837
2478,empty,"woman director","Jennifer's Body",32.2574,5.3,837
2479,Comedy,suspicion,"Drowning Mona",3.02184,5.4,43
2479,Crime,suspect,"Drowning Mona",3.02184,5.4,43
2479,Mystery,investigation,"Drowning Mona",3.02184,5.4,43
2479,empty,remake,"Drowning Mona",3.02184,5.4,43
2479,empty,murder,"Drowning Mona",3.02184,5.4,43
2479,empty,death,"Drowning Mona",3.02184,5.4,43
2479,empty,accident,"Drowning Mona",3.02184,5.4,43
2479,empty,dysfunctional,"Drowning Mona",3.02184,5.4,43
2480,Comedy,beach,"Radio Days",7.61285,7,127
2480,Drama,"taxi driver","Radio Days",7.61285,7,127
2480,empty,"world war ii","Radio Days",7.61285,7,127
2480,empty,radio,"Radio Days",7.61285,7,127
2480,empty,"coney island","Radio Days",7.61285,7,127
2480,empty,"independent film","Radio Days",7.61285,7,127
2480,empty,"working class","Radio Days",7.61285,7,127
2480,empty,binoculars,"Radio Days",7.61285,7,127
2480,empty,"cigarette girl","Radio Days",7.61285,7,127
2480,empty,"radio plays","Radio Days",7.61285,7,127
2481,Drama,"new york","Remember Me",36.7647,6.9,948
2481,Romance,"father son relationship","Remember Me",36.7647,6.9,948
2481,empty,grieving,"Remember Me",36.7647,6.9,948
2481,empty,"romantic drama","Remember Me",36.7647,6.9,948
2481,empty,"young adult","Remember Me",36.7647,6.9,948
2481,empty,"college student","Remember Me",36.7647,6.9,948
2481,empty,"21st century","Remember Me",36.7647,6.9,948
2484,Drama,gay,Philadelphia,44.3017,7.6,988
2484,empty,aids,Philadelphia,44.3017,7.6,988
2484,empty,homophobia,Philadelphia,44.3017,7.6,988
2484,empty,jurors,Philadelphia,44.3017,7.6,988
2484,empty,court,Philadelphia,44.3017,7.6,988
2484,empty,partner,Philadelphia,44.3017,7.6,988
2484,empty,hiv,Philadelphia,44.3017,7.6,988
2484,empty,lawyer,Philadelphia,44.3017,7.6,988
2484,empty,dying,Philadelphia,44.3017,7.6,988
2484,empty,discrimination,Philadelphia,44.3017,7.6,988
2484,empty,judiciary,Philadelphia,44.3017,7.6,988
2485,Thriller,"artificial intelligence","The Thirteenth Floor",19.8904,6.8,378
2485,"Science Fiction",simulation,"The Thirteenth Floor",19.8904,6.8,378
2485,Mystery,"computer program","The Thirteenth Floor",19.8904,6.8,378
2485,empty,"virtual reality","The Thirteenth Floor",19.8904,6.8,378
2485,empty,dystopia,"The Thirteenth Floor",19.8904,6.8,378
2485,empty,murder,"The Thirteenth Floor",19.8904,6.8,378
2485,empty,"los angeles","The Thirteenth Floor",19.8904,6.8,378
2490,Comedy,"parents kids relationship","Detroit Rock City",5.70033,6.7,100
2490,Music,kiss,"Detroit Rock City",5.70033,6.7,100
2490,empty,"independent film","Detroit Rock City",5.70033,6.7,100
2490,empty,youth,"Detroit Rock City",5.70033,6.7,100
2490,empty,drug,"Detroit Rock City",5.70033,6.7,100
2490,empty,detroit,"Detroit Rock City",5.70033,6.7,100
2491,Adventure,"new york",Highlander,29.2538,6.8,624
2491,Action,scotland,Highlander,29.2538,6.8,624
2491,Fantasy,swordplay,Highlander,29.2538,6.8,624
2491,empty,sword,Highlander,29.2538,6.8,624
2491,empty,"cut-off head",Highlander,29.2538,6.8,624
2491,empty,immortality,Highlander,29.2538,6.8,624
2492,Drama,sadness,"Things We Lost in the Fire",8.84287,6.7,90
2492,empty,"loss of father","Things We Lost in the Fire",8.84287,6.7,90
2492,empty,junkie,"Things We Lost in the Fire",8.84287,6.7,90
2492,empty,luxury,"Things We Lost in the Fire",8.84287,6.7,90
2492,empty,heroin,"Things We Lost in the Fire",8.84287,6.7,90
2492,empty,beauty,"Things We Lost in the Fire",8.84287,6.7,90
2492,empty,charity,"Things We Lost in the Fire",8.84287,6.7,90
2492,empty,funeral,"Things We Lost in the Fire",8.84287,6.7,90
2492,empty,widow,"Things We Lost in the Fire",8.84287,6.7,90
2492,empty,"loss of husband","Things We Lost in the Fire",8.84287,6.7,90
2492,empty,ersatz,"Things We Lost in the Fire",8.84287,6.7,90
2492,empty,"best friend","Things We Lost in the Fire",8.84287,6.7,90
2492,empty,"woman director","Things We Lost in the Fire",8.84287,6.7,90
2494,Drama,"new york","The Immigrant",13.8325,6.2,250
2494,Romance,corruption,"The Immigrant",13.8325,6.2,250
2494,empty,"sister sister relationship","The Immigrant",13.8325,6.2,250
2494,empty,magic,"The Immigrant",13.8325,6.2,250
2494,empty,immigrant,"The Immigrant",13.8325,6.2,250
2494,empty,nudity,"The Immigrant",13.8325,6.2,250
2494,empty,nightmare,"The Immigrant",13.8325,6.2,250
2494,empty,ship,"The Immigrant",13.8325,6.2,250
2494,empty,quarantine,"The Immigrant",13.8325,6.2,250
2494,empty,love,"The Immigrant",13.8325,6.2,250
2494,empty,murder,"The Immigrant",13.8325,6.2,250
2494,empty,money,"The Immigrant",13.8325,6.2,250
2494,empty,escape,"The Immigrant",13.8325,6.2,250
2494,empty,doctor,"The Immigrant",13.8325,6.2,250
2494,empty,prostitution,"The Immigrant",13.8325,6.2,250
2494,empty,poland,"The Immigrant",13.8325,6.2,250
2494,empty,illness,"The Immigrant",13.8325,6.2,250
2497,Romance,"black people","Soul Plane",9.4004,4.7,108
2497,Comedy,hip-hop,"Soul Plane",9.4004,4.7,108
2497,empty,nightclub,"Soul Plane",9.4004,4.7,108
2497,empty,airplane,"Soul Plane",9.4004,4.7,108
2497,empty,chaos,"Soul Plane",9.4004,4.7,108
2497,empty,champagne,"Soul Plane",9.4004,4.7,108
2498,Comedy,"clock tower","Bienvenue chez les ch'tis",18.9232,6.8,615
2498,empty,jealousy,"Bienvenue chez les ch'tis",18.9232,6.8,615
2498,empty,cheating,"Bienvenue chez les ch'tis",18.9232,6.8,615
2498,empty,provence,"Bienvenue chez les ch'tis",18.9232,6.8,615
2498,empty,lie,"Bienvenue chez les ch'tis",18.9232,6.8,615
2498,empty,"southern france","Bienvenue chez les ch'tis",18.9232,6.8,615
2498,empty,postman,"Bienvenue chez les ch'tis",18.9232,6.8,615
2498,empty,flush,"Bienvenue chez les ch'tis",18.9232,6.8,615
2498,empty,"mama's boy","Bienvenue chez les ch'tis",18.9232,6.8,615
2498,empty,bias,"Bienvenue chez les ch'tis",18.9232,6.8,615
2498,empty,"local speciality","Bienvenue chez les ch'tis",18.9232,6.8,615
2498,empty,"job transfer","Bienvenue chez les ch'tis",18.9232,6.8,615
2498,empty,"northern france","Bienvenue chez les ch'tis",18.9232,6.8,615
2498,empty,disabled,"Bienvenue chez les ch'tis",18.9232,6.8,615
2498,empty,dialect,"Bienvenue chez les ch'tis",18.9232,6.8,615
2500,Fantasy,prostitute,"Enter the Void",20.3995,7.2,387
2500,Drama,hallucination,"Enter the Void",20.3995,7.2,387
2500,empty,"strip club","Enter the Void",20.3995,7.2,387
2500,empty,afterlife,"Enter the Void",20.3995,7.2,387
2500,empty,surrealism,"Enter the Void",20.3995,7.2,387
2500,empty,"drug trip","Enter the Void",20.3995,7.2,387
2500,empty,"unsimulated sex","Enter the Void",20.3995,7.2,387
2500,empty,incest,"Enter the Void",20.3995,7.2,387
2500,empty,"drug deal","Enter the Void",20.3995,7.2,387
2500,empty,psychedelic,"Enter the Void",20.3995,7.2,387
2500,empty,dmt,"Enter the Void",20.3995,7.2,387
2500,empty,"new french extremism","Enter the Void",20.3995,7.2,387
2500,empty,drugs,"Enter the Void",20.3995,7.2,387
2502,Drama,japanese,"Hachi: A Dog's Tale",43.2171,7.7,1717
2502,Family,loyalty,"Hachi: A Dog's Tale",43.2171,7.7,1717
2502,empty,"human animal relationship","Hachi: A Dog's Tale",43.2171,7.7,1717
2502,empty,friendship,"Hachi: A Dog's Tale",43.2171,7.7,1717
2502,empty,friends,"Hachi: A Dog's Tale",43.2171,7.7,1717
2502,empty,"family relationships","Hachi: A Dog's Tale",43.2171,7.7,1717
2502,empty,dog,"Hachi: A Dog's Tale",43.2171,7.7,1717
2502,empty,"newspaper reporter","Hachi: A Dog's Tale",43.2171,7.7,1717
2502,empty,"family dog","Hachi: A Dog's Tale",43.2171,7.7,1717
2502,empty,waiting,"Hachi: A Dog's Tale",43.2171,7.7,1717
2504,Western,dancing,"The Homesman",20.5915,6.4,258
2504,Drama,"based on novel","The Homesman",20.5915,6.4,258
2504,empty,revenge,"The Homesman",20.5915,6.4,258
2504,empty,"native american","The Homesman",20.5915,6.4,258
2504,empty,violence,"The Homesman",20.5915,6.4,258
2504,empty,"wild west","The Homesman",20.5915,6.4,258
2504,empty,"driven insane","The Homesman",20.5915,6.4,258
2504,empty,"abusive marriage","The Homesman",20.5915,6.4,258
2504,empty,"refused services","The Homesman",20.5915,6.4,258
2504,empty,"prison wagon","The Homesman",20.5915,6.4,258
2504,empty,"lost in the desert","The Homesman",20.5915,6.4,258
2504,empty,"buffalo skin","The Homesman",20.5915,6.4,258
2505,Comedy,sport,"Juwanna Mann",2.24495,4.2,20
2505,Drama,basketball,"Juwanna Mann",2.24495,4.2,20
2505,empty,"beautiful woman","Juwanna Mann",2.24495,4.2,20
2505,empty,"hit in crotch","Juwanna Mann",2.24495,4.2,20
2505,empty,"cross dressing","Juwanna Mann",2.24495,4.2,20
2505,empty,"the star spangled banner","Juwanna Mann",2.24495,4.2,20
2509,Drama,handcuffs,Wasabi,18.2096,6.2,283
2509,Action,hitman,Wasabi,18.2096,6.2,283
2509,Comedy,"love letter",Wasabi,18.2096,6.2,283
2509,empty,"police operation",Wasabi,18.2096,6.2,283
2509,empty,"japanese mafia",Wasabi,18.2096,6.2,283
2509,empty,"golf club",Wasabi,18.2096,6.2,283
2509,empty,"brutal cop",Wasabi,18.2096,6.2,283
2510,Comedy,"small town",Slither,17.3273,6.3,317
2510,Horror,mutant,Slither,17.3273,6.3,317
2510,"Science Fiction",meteor,Slither,17.3273,6.3,317
2510,empty,meat,Slither,17.3273,6.3,317
2510,empty,alien,Slither,17.3273,6.3,317
2510,empty,violence,Slither,17.3273,6.3,317
2510,empty,parasite,Slither,17.3273,6.3,317
2510,empty,slug,Slither,17.3273,6.3,317
2510,empty,"bodily dismemberment",Slither,17.3273,6.3,317
2510,empty,aftercreditsstinger,Slither,17.3273,6.3,317
2510,empty,duringcreditsstinger,Slither,17.3273,6.3,317
2510,empty,"body horror",Slither,17.3273,6.3,317
2511,Action,california,"Beverly Hills Cop",29.8438,6.8,961
2511,Comedy,showdown,"Beverly Hills Cop",29.8438,6.8,961
2511,Crime,undercover,"Beverly Hills Cop",29.8438,6.8,961
2511,empty,"strip club","Beverly Hills Cop",29.8438,6.8,961
2511,empty,investigation,"Beverly Hills Cop",29.8438,6.8,961
2511,empty,weapon,"Beverly Hills Cop",29.8438,6.8,961
2511,empty,police,"Beverly Hills Cop",29.8438,6.8,961
2511,empty,smuggling,"Beverly Hills Cop",29.8438,6.8,961
2511,empty,"swimming pool","Beverly Hills Cop",29.8438,6.8,961
2511,empty,gunfight,"Beverly Hills Cop",29.8438,6.8,961
2511,empty,mansion,"Beverly Hills Cop",29.8438,6.8,961
2511,empty,"los angeles","Beverly Hills Cop",29.8438,6.8,961
2511,empty,"foot chase","Beverly Hills Cop",29.8438,6.8,961
2511,empty,"art gallery","Beverly Hills Cop",29.8438,6.8,961
2511,empty,"car chase","Beverly Hills Cop",29.8438,6.8,961
2511,empty,warehouse,"Beverly Hills Cop",29.8438,6.8,961
2511,empty,"beverly hills","Beverly Hills Cop",29.8438,6.8,961
2511,empty,"buddy comedy","Beverly Hills Cop",29.8438,6.8,961
2511,empty,"country club","Beverly Hills Cop",29.8438,6.8,961
2511,empty,"maverick cop","Beverly Hills Cop",29.8438,6.8,961
2511,empty,"detroit michigan","Beverly Hills Cop",29.8438,6.8,961
2511,empty,"damsel in distress","Beverly Hills Cop",29.8438,6.8,961
2511,empty,"bar fight","Beverly Hills Cop",29.8438,6.8,961
2512,Comedy,holiday,"Home Alone",2.18693,7.1,2414
2512,Family,burglar,"Home Alone",2.18693,7.1,2414
2512,empty,"home invasion","Home Alone",2.18693,7.1,2414
2512,empty,mischief,"Home Alone",2.18693,7.1,2414
2512,empty,"booby trap","Home Alone",2.18693,7.1,2414
2512,empty,"home alone","Home Alone",2.18693,7.1,2414
2512,empty,"suburban chicago","Home Alone",2.18693,7.1,2414
2512,empty,"mischievous child","Home Alone",2.18693,7.1,2414
2512,empty,christmas,"Home Alone",2.18693,7.1,2414
2512,empty,child,"Home Alone",2.18693,7.1,2414
2513,Family,baby,"Three Men and a Baby",12.3358,5.8,253
2513,Comedy,roommate,"Three Men and a Baby",12.3358,5.8,253
2513,Drama,bachelor,"Three Men and a Baby",12.3358,5.8,253
2513,empty,party,"Three Men and a Baby",12.3358,5.8,253
